content_id,content_type_id,title,address,latitude,longitude,area_code,district_code,lcls_systm1,lcls_systm2,lcls_systm3,operating_hours_raw,rest_date_raw,operating_schedule,operating_parse_status,operating_parser_version,source_modified_at,list_fetched_at,detail_fetched_at,last_seen_at,detail_fetch_status,detail_error_code,is_active,inactive_reason,inactive_at,last_sync_run_id,created_at,updated_at,parking_info_raw,parking_fee_raw,use_fee_raw,discount_info_raw,first_image_url,thumbnail_url,info_center_raw,baby_carriage_raw,pet_raw,credit_card_raw,restroom_raw
126492,12,종묘광장공원,"서울특별시 종로구 종로 157 (훈정동)",37.5711956572,126.9944166605,11,110,VE,VE03,VE030500,"상시 개방",연중무휴,"{""rules"": [], ""warnings"": [], ""availability"": ""all_day"", ""closure_rules"": [], ""assumption_reason"": ""always_open_text""}",parsed,operating-hours-1.2.0,"2025-07-18 01:09:50+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.296349+00","2026-08-09 02:40:01.534897+00",가능,,,,http://tong.visitkorea.or.kr/cms/resource/98/3413898_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/3413898_image3_1.jpg,,,,,
126494,12,"세검정 터","서울특별시 종로구 세검정로 244 (신영동)",37.6009471313,126.9597189808,11,110,HS,HS01,HS011200,"상시 개방",연중무휴,"{""rules"": [], ""warnings"": [], ""availability"": ""all_day"", ""closure_rules"": [], ""assumption_reason"": ""always_open_text""}",parsed,operating-hours-1.2.0,"2025-03-12 07:40:23+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.955853+00","2026-08-09 02:40:01.534897+00",불가능,,,,,,,,,,
126505,12,"승가사(서울)","서울특별시 종로구 비봉4길 213 (구기동)",37.6267191549,126.9608598127,11,110,HS,HS03,HS030100,09:00~18:00,연중무휴,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""09:00~18:00"", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2025-07-21 06:13:11+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.150397+00","2026-08-09 02:40:01.534897+00",가능,,,,,,,,,,
126508,12,경복궁,"서울특별시 종로구 사직로 161 (세종로)",37.5760307000494,126.976721866063,11,110,HS,HS01,HS010100,"[1월~2월/11월~12월]09:00~17:00 (입장마감 16:00)[3월~5월/9월~10월]09:00~18:00 (입장마감 17:00)[6월~8월] 09:00~18:30 (입장마감 17:30)","매주 화요일 ※ 단, 정기휴일이 공휴일 및 대체공휴일과 겹칠 경우에는 개방하며, 그 다음의 첫 번째 비공휴일이 정기휴일임","{""rules"": [{""months"": [1, 2], ""weekdays"": null, ""source_text"": ""09:00~17:00 (입장마감 16:00)"", ""time_ranges"": [{""end"": ""17:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": ""16:00""}, {""months"": [1, 2], ""weekdays"": null, ""source_text"": ""09:00~18:00 (입장마감 17:00)"", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": ""17:00""}, {""months"": [1, 2], ""weekdays"": null, ""source_text"": "" 09:00~18:30 (입장마감 17:30)"", ""time_ranges"": [{""end"": ""18:30"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": ""17:30""}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [1], ""source_text"": ""매주 화요일 ※ 단, 정기휴일이 공휴일 및 대체공휴일과 겹칠 경우에는 개방하며, 그 다음의 첫 번째 비공휴일이 정기휴일임""}], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-05-20 00:12:52+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.721834+00","2026-08-09 02:40:01.534897+00","가능 (승용차 240대 / 버스 50대)",,,,https://tong.visitkorea.or.kr/cms/resource/98/3487598_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/98/3487598_image3_1.jpg,,,,,
126510,12,"종묘 [유네스코 세계유산]","서울특별시 종로구 종로 157 (훈정동)",37.5709802173,126.9951311023,11,110,HS,HS01,HS010800,"[2월~5월]- 09:00~18:00 (입장 마감 17:00)[6월~8월]- 09:00~18:30 (입장 마감 17:30)[9월~10월]- 09:00~18:00 (입장 마감 17:00)[11월~1월]- 09:00~17:30 (입장 마감 16:30)","매주 화요일 (단, 화요일이 공휴일인 경우 개방하며, 그 다음 첫 번째 평일에 휴관)","{""rules"": [{""months"": [2, 3, 4, 5], ""weekdays"": null, ""source_text"": ""- 09:00~18:00 (입장 마감 17:00)"", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": ""17:00""}, {""months"": [2, 3, 4, 5], ""weekdays"": null, ""source_text"": ""- 09:00~18:30 (입장 마감 17:30)"", ""time_ranges"": [{""end"": ""18:30"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": ""17:30""}, {""months"": [2, 3, 4, 5], ""weekdays"": null, ""source_text"": ""- 09:00~18:00 (입장 마감 17:00)"", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": ""17:00""}, {""months"": [2, 3, 4, 5], ""weekdays"": null, ""source_text"": ""- 09:00~17:30 (입장 마감 16:30)"", ""time_ranges"": [{""end"": ""17:30"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": ""16:30""}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [1], ""source_text"": ""매주 화요일 (단, 화요일이 공휴일인 경우 개방하며, 그 다음 첫 번째 평일에 휴관)""}], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-06-29 08:17:17+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.296349+00","2026-08-09 02:40:01.534897+00",가능,,,,https://tong.visitkorea.or.kr/cms/resource_photo/57/4063057_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource_photo/57/4063057_image3_1.jpg,,,,,
126511,12,창경궁,"서울특별시 종로구 창경궁로 185 (와룡동)",37.5789336838,126.9964634775,11,110,HS,HS01,HS010100,"09:00~21:00 (입장마감 20:00)","매주 월요일<br>※ 단, 정기휴일이 공휴일 및 대체공휴일과 겹칠 경우에는 개방하며, 그 다음의 첫 번째 비공휴일이 정기휴일임","{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""09:00~21:00 (입장마감 20:00)"", ""time_ranges"": [{""end"": ""21:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": ""20:00""}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [0], ""source_text"": ""매주 월요일""}], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2025-11-14 08:49:11+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.296349+00","2026-08-09 02:40:01.534897+00","가능 (22대)",,,,http://tong.visitkorea.or.kr/cms/resource/94/3536794_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/3536794_image3_1.jpg,,,,,
126512,12,광화문,"서울특별시 종로구 사직로 161",37.5760179589,126.9767880089,11,110,HS,HS01,HS010300,"[1월~2월/11월~12월] - 09:00~17:00 (입장마감 16:00) [3월~5월/9월~10월] - 09:00~18:00 (입장마감 17:00) [6월~8월] - 09:00~18:30 (입장마감 17:30)","매주 화요일※ 단, 화요일이 공휴일 및 대체공휴일과 겹칠 경우에는 개방하며, 그 다음 첫 번째 비공휴일이 정기휴일","{""rules"": [{""months"": [1, 2], ""weekdays"": null, ""source_text"": "" - 09:00~17:00 (입장마감 16:00) "", ""time_ranges"": [{""end"": ""17:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": ""16:00""}, {""months"": [1, 2], ""weekdays"": null, ""source_text"": "" - 09:00~18:00 (입장마감 17:00) "", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": ""17:00""}, {""months"": [1, 2], ""weekdays"": null, ""source_text"": "" - 09:00~18:30 (입장마감 17:30)"", ""time_ranges"": [{""end"": ""18:30"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": ""17:30""}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [1], ""source_text"": ""매주 화요일※ 단, 화요일이 공휴일 및 대체공휴일과 겹칠 경우에는 개방하며, 그 다음 첫 번째 비공휴일이 정기휴일""}], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-07-15 00:05:13+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.721834+00","2026-08-09 02:40:01.534897+00","가능 (약 240대)",,,,https://tong.visitkorea.or.kr/cms/resource/72/3069472_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/72/3069472_image3_1.JPG,,,,,
126514,12,흥인지문,"서울특별시 종로구 종로 288 (종로6가)",37.5712209291,127.0097180432,11,110,HS,HS01,HS010300,"상시 개방",연중무휴,"{""rules"": [], ""warnings"": [], ""availability"": ""all_day"", ""closure_rules"": [], ""assumption_reason"": ""always_open_text""}",parsed,operating-hours-1.2.0,"2025-11-12 04:56:26+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.44801+00","2026-08-09 02:40:01.534897+00",불가능,,,,http://tong.visitkorea.or.kr/cms/resource/27/2536327_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2536327_image2_1.jpg,,,,,
126516,12,보신각터,"서울특별시 종로구 종로 54",37.5698150675,126.9835760212,11,110,HS,HS01,HS010700,"상시 개방",연중무휴,"{""rules"": [], ""warnings"": [], ""availability"": ""all_day"", ""closure_rules"": [], ""assumption_reason"": ""always_open_text""}",parsed,operating-hours-1.2.0,"2025-12-01 07:37:06+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.882874+00","2026-08-09 02:40:01.534897+00",,,,,http://tong.visitkorea.or.kr/cms/resource/23/3568323_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/3568323_image3_1.jpg,,,,,
126517,12,"서울 문묘와 성균관","서울특별시 종로구 성균관로 31 (명륜3가)",37.5854861328543,126.996705105892,11,110,HS,HS01,HS010800,"- 하절기(3월~10월) 09:00~18:00- 동절기(11월~2월) 09:00~17:00",연중무휴,"{""rules"": [{""months"": [3, 4, 5, 6, 7, 8, 9, 10], ""weekdays"": null, ""source_text"": ""- 하절기(3월~10월) 09:00~18:00- 동절기(11월~2월) 09:00~17:00"", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""09:00"", ""crosses_midnight"": false}, {""end"": ""17:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-03-05 06:24:18+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.955853+00","2026-08-09 02:40:01.534897+00",가능,,,,https://tong.visitkorea.or.kr/cms/resource/39/3421439_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/39/3421439_image3_1.jpg,,,,,
126522,12,"서울 동관왕묘","서울특별시 종로구 난계로27길 84",37.5727080049,127.0184229305,11,110,HS,HS01,HS010800,"[하절기(3월~10월)]- 09:00~18:00[동절기(11월~2월)]- 09:00~17:00",연중무휴,"{""rules"": [{""months"": [3, 4, 5, 6, 7, 8, 9, 10], ""weekdays"": null, ""source_text"": ""- 09:00~18:00"", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": null}, {""months"": [3, 4, 5, 6, 7, 8, 9, 10], ""weekdays"": null, ""source_text"": ""- 09:00~17:00"", ""time_ranges"": [{""end"": ""17:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-07-27 04:14:42+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.955853+00","2026-08-09 02:40:01.534897+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/61/4092661_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/61/4092661_image3_1.jpg,,,,,
126533,12,"청와대 앞길","서울특별시 종로구 궁정동",37.5834864376289,126.973751980892,11,110,VE,VE04,VE040100,"상시 개방",연중무휴,"{""rules"": [], ""warnings"": [], ""availability"": ""all_day"", ""closure_rules"": [], ""assumption_reason"": ""always_open_text""}",parsed,operating-hours-1.2.0,"2026-03-13 04:59:32+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.296349+00","2026-08-09 02:40:01.534897+00",,,,,https://tong.visitkorea.or.kr/cms/resource/93/3525393_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/93/3525393_image3_1.jpg,,,,,
126534,12,대학로,"서울특별시 종로구 대학로 104 (동숭동)",37.5805669329,127.0023878907,11,110,VE,VE04,VE040100,"상시 개방",연중무휴,"{""rules"": [], ""warnings"": [], ""availability"": ""all_day"", ""closure_rules"": [], ""assumption_reason"": ""always_open_text""}",parsed,operating-hours-1.2.0,"2025-03-14 01:14:54+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.808988+00","2026-08-09 02:40:01.534897+00",불가,,,,http://tong.visitkorea.or.kr/cms/resource/22/3384822_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/22/3384822_image3_1.JPG,,,,,
126537,12,북촌한옥마을,"서울특별시 종로구 계동길 37 (계동)",37.5790529392,126.9867060298,11,110,HS,HS01,HS010600,"10:00~17:00<br>
※ 방문 제한시간(특별관리지역(레드존) 방문 금지) : 17:00~익일 10:00",연중무휴,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""10:00~17:00"", ""time_ranges"": [{""end"": ""17:00"", ""start"": ""10:00"", ""crosses_midnight"": false}], ""last_admission"": null}, {""months"": null, ""weekdays"": null, ""source_text"": ""※ 방문 제한시간(특별관리지역(레드존) 방문 금지) : 17:00~익일 10:00"", ""time_ranges"": [{""end"": ""10:00"", ""start"": ""17:00"", ""crosses_midnight"": true}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2025-11-21 07:39:55+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.882874+00","2026-08-09 02:40:01.534897+00",불가능,,,,http://tong.visitkorea.or.kr/cms/resource/04/3304404_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/3304404_image3_1.jpg,,,,,
126943,12,"북악스카이 팔각정","서울특별시 종로구 북악산로 267 (평창동)",37.6020279351,126.9805642714,11,110,VE,VE03,VE030100,"상시 개방",연중무휴,"{""rules"": [], ""warnings"": [], ""availability"": ""all_day"", ""closure_rules"": [], ""assumption_reason"": ""always_open_text""}",parsed,operating-hours-1.2.0,"2025-04-25 05:37:25+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.882874+00","2026-08-09 02:40:01.534897+00",가능,,,,http://tong.visitkorea.or.kr/cms/resource/33/2667333_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2667333_image3_1.jpg,,,,,
127454,12,"서울 운현궁","서울특별시 종로구 삼일대로 464",37.5764588036,126.9871421746,11,110,HS,HS01,HS010100,"[하절기(4월~10월)]<br>
09:00~19:00 (입장 마감 18:30)<br>
[동절기(11월~3월)]<br>
09:00~18:00 (입장 마감 17:30)<br>
※ 자세한 사항은 홈페이지 참조","매주 월요일 (단, 월요일이 공휴일인 경우 정상 개장)","{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""09:00~19:00 (입장 마감 18:30)"", ""time_ranges"": [{""end"": ""19:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": ""18:30""}, {""months"": null, ""weekdays"": null, ""source_text"": ""09:00~18:00 (입장 마감 17:30)"", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": ""17:30""}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [0], ""source_text"": ""매주 월요일 (단, 월요일이 공휴일인 경우 정상 개장)""}], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2025-12-02 07:24:16+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.955853+00","2026-08-09 02:40:01.534897+00",불가능,,,,http://tong.visitkorea.or.kr/cms/resource/06/3577706_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/3577706_image3_1.jpg,,,,,
127642,12,"창덕궁과 후원 [유네스코 세계유산]","서울특별시 종로구 율곡로 99 (와룡동)",37.5776507425,126.990230631,11,110,HS,HS01,HS010100,"[2월~5월]- 09:00~18:00 (입장 마감 17:00)[6월~8월]- 09:00~18:30 (입장 마감 17:30)[9월~10월]- 09:00~18:00 (입장 마감 17:00)[11월~1월]- 09:00~17:30 (입장 마감 16:30)","매주 월요일 (단, 월요일이 공휴일인 경우 개방하며, 그 다음 첫 번째 평일에 휴관)","{""rules"": [{""months"": [2, 3, 4, 5], ""weekdays"": null, ""source_text"": ""- 09:00~18:00 (입장 마감 17:00)"", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": ""17:00""}, {""months"": [2, 3, 4, 5], ""weekdays"": null, ""source_text"": ""- 09:00~18:30 (입장 마감 17:30)"", ""time_ranges"": [{""end"": ""18:30"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": ""17:30""}, {""months"": [2, 3, 4, 5], ""weekdays"": null, ""source_text"": ""- 09:00~18:00 (입장 마감 17:00)"", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": ""17:00""}, {""months"": [2, 3, 4, 5], ""weekdays"": null, ""source_text"": ""- 09:00~17:30 (입장 마감 16:30)"", ""time_ranges"": [{""end"": ""17:30"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": ""16:30""}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [{""weekdays"": [0], ""source_text"": ""매주 월요일 (단, 월요일이 공휴일인 경우 개방하며, 그 다음 첫 번째 평일에 휴관)""}], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-06-29 07:15:10+00","2026-08-09 02:40:01.200497+00","2026-08-08 05:25:57.108297+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.296349+00","2026-08-09 02:40:01.534897+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource_photo/09/3511909_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource_photo/09/3511909_image3_1.jpg,,,,,
